datetime,precipitation,humidity,temperature,pressure,station,station_code,year,precip_2h,precip_6h,pressure_drop,flood_risk
2023-11-08 10:00:00,0.0,82.0,14.9,909.6,TERESOPOLIS,A618,2023,0.0,0.2,-1.3000000000000682,0
2021-04-27 09:00:00,0.0,94.0,16.8,905.1,TERESOPOLIS,A618,2021,0.0,0.0,-0.3000000000000682,0
2021-11-03 11:00:00,1.4,97.0,16.2,904.2,TERESOPOLIS,A618,2021,2.1999999999999824,5.599999999999994,-0.8000000000000682,0
2023-05-10 09:00:00,0.0,95.0,16.2,907.5,TERESOPOLIS,A618,2023,0.0,0.0,-0.20000000000004547,0
2021-03-29 17:00:00,0.0,80.0,25.0,904.4,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-03-01 02:00:00,0.0,97.0,20.8,906.2,TERESOPOLIS,A618,2024,0.0,0.4,0.0,0
2024-05-11 23:00:00,0.0,90.0,18.4,906.4,TERESOPOLIS,A618,2024,0.0,0.0,-0.5,0
2024-04-19 09:00:00,0.0,96.0,14.5,908.9,TERESOPOLIS,A618,2024,0.0,0.0,-0.6000000000000227,0
2024-11-17 12:00:00,0.0,68.0,21.3,908.0,TERESOPOLIS,A618,2024,0.0,0.0,-0.7000000000000455,0
2021-03-17 03:00:00,0.0,96.0,18.3,905.9,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-02-21 17:00:00,0.0,77.0,23.7,901.4,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2021-07-15 17:00:00,0.0,41.0,22.8,907.5,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-11-19 06:00:00,1.2,85.0,19.6,901.0,TERESOPOLIS,A618,2021,1.5999999999999832,3.1999999999999957,0.0,0
2025-01-27 13:00:00,0.6,77.0,23.9,906.0,TERESOPOLIS,A618,2025,,,,0
2021-01-12 13:00:00,0.0,77.0,24.4,906.7,TERESOPOLIS,A618,2021,0.0,0.1999999999999929,-0.3000000000000682,0
2023-12-20 04:00:00,0.0,96.0,15.5,902.7,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2022-12-22 01:00:00,5.0,97.0,16.5,904.2,TERESOPOLIS,A618,2022,16.999999999999986,23.2,-0.900000000000091,0
2024-03-22 04:00:00,0.6,96.0,20.4,904.5,TERESOPOLIS,A618,2024,0.9999999999999858,1.6,0.0,0
2024-11-12 05:00:00,0.0,84.0,19.4,901.9,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2023-09-28 16:00:00,2.8,97.0,15.0,907.7,TERESOPOLIS,A618,2023,5.39999999999999,10.6,0.0,0
2023-04-01 10:00:00,0.0,91.0,17.5,904.9,TERESOPOLIS,A618,2023,0.0,0.0,-0.6000000000000227,0
2024-01-23 11:00:00,0.0,91.0,18.8,905.9,TERESOPOLIS,A618,2024,0.0,0.2,-0.2999999999999545,0
2022-12-15 15:00:00,0.0,68.0,21.1,905.5,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-06-16 16:00:00,0.0,49.0,23.4,909.6,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2022-06-14 05:00:00,0.0,95.0,11.0,911.1,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2021-06-06 21:00:00,0.0,86.0,15.7,908.9,TERESOPOLIS,A618,2021,0.0,0.0,-0.7999999999999545,0
2022-01-16 05:00:00,0.0,97.0,19.0,908.1,TERESOPOLIS,A618,2022,0.0,0.1999999999999929,0.0,0
2022-01-07 05:00:00,0.0,97.0,18.5,900.8,TERESOPOLIS,A618,2022,0.19999999999998402,17.599999999999994,0.0,0
2024-11-02 07:00:00,0.0,87.0,17.0,907.4,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2022-01-05 21:00:00,0.2,83.0,21.6,900.2,TERESOPOLIS,A618,2022,0.4,0.3999999999999929,-0.3000000000000682,0
2023-02-13 06:00:00,0.0,96.0,18.3,904.5,TERESOPOLIS,A618,2023,0.0,0.19999999999999646,0.0,0
2022-11-29 15:00:00,0.0,70.0,22.9,898.5,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2021-03-23 17:00:00,0.0,79.0,23.4,907.3,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2025-02-02 22:00:00,,,,,TERESOPOLIS,A618,2025,,0.8000000000000036,,0
2025-05-28 17:00:00,0.0,55.0,22.0,909.1,TERESOPOLIS,A618,2025,0.0,0.0,0.0,0
2024-02-15 14:00:00,11.0,97.0,19.7,907.0,TERESOPOLIS,A618,2024,10.999999999999986,11.0,-0.2999999999999545,1
2024-08-17 11:00:00,0.0,73.0,17.2,911.4,TERESOPOLIS,A618,2024,0.0,0.0,-0.7999999999999545,0
2021-05-30 21:00:00,0.6,97.0,18.6,908.9,TERESOPOLIS,A618,2021,0.5999999999999843,0.5999999999999928,-0.6000000000000227,0
2023-03-07 11:00:00,0.0,73.0,23.2,907.0,TERESOPOLIS,A618,2023,0.0,0.0,-1.3999999999999773,0
2023-07-20 03:00:00,4.0,95.0,12.8,919.6,TERESOPOLIS,A618,2023,10.199999999999989,23.200000000000003,-0.39999999999997726,0
2024-04-09 18:00:00,0.0,85.0,22.4,906.2,TERESOPOLIS,A618,2024,0.0,0.0,-0.10000000000002274,0
2023-10-07 14:00:00,0.0,46.0,29.4,907.1,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2021-02-21 11:00:00,0.0,89.0,20.3,907.4,TERESOPOLIS,A618,2021,0.0,0.0,-1.5,0
2023-08-17 13:00:00,0.0,76.0,18.6,911.7,TERESOPOLIS,A618,2023,0.0,0.0,-0.40000000000009095,0
2023-08-26 10:00:00,3.8,97.0,14.0,905.6,TERESOPOLIS,A618,2023,7.199999999999989,10.8,-1.3999999999999773,0
2021-08-07 22:00:00,0.0,72.0,14.8,914.1,TERESOPOLIS,A618,2021,0.0,0.0,-0.3000000000000682,0
2024-05-01 17:00:00,0.0,67.0,25.6,906.0,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2022-06-26 21:00:00,1.6,96.0,11.8,910.9,TERESOPOLIS,A618,2022,3.399999999999986,6.4,-0.6000000000000227,0
2024-05-10 01:00:00,0.0,88.0,18.6,909.6,TERESOPOLIS,A618,2024,0.0,0.0,-0.3000000000000682,0
2023-03-23 04:00:00,0.0,90.0,18.3,910.9,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2021-07-21 16:00:00,0.0,63.0,17.0,913.3,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2022-10-19 22:00:00,0.2,94.0,17.4,907.7,TERESOPOLIS,A618,2022,0.7999999999999867,1.4,0.0,0
2021-04-14 13:00:00,0.0,75.0,17.5,910.9,TERESOPOLIS,A618,2021,0.0,0.0,-0.6000000000000227,0
2024-10-02 11:00:00,0.0,53.0,22.6,905.6,TERESOPOLIS,A618,2024,0.0,0.0,-0.39999999999997726,0
2022-11-20 16:00:00,0.0,75.0,21.2,907.1,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-04-05 00:00:00,0.0,93.0,19.0,909.2,TERESOPOLIS,A618,2024,0.0,0.0,-1.7000000000000455,0
2024-06-23 22:00:00,0.0,70.0,19.0,908.6,TERESOPOLIS,A618,2024,0.0,0.0,-0.5,0
2024-12-14 10:00:00,,,,,TERESOPOLIS,A618,2024,,,,0
2024-09-28 04:00:00,1.6,97.0,16.5,907.5,TERESOPOLIS,A618,2024,3.3999999999999897,4.800000000000001,0.0,0
2022-08-05 04:00:00,0.0,62.0,18.3,905.9,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2022-02-14 01:00:00,3.4,94.0,19.6,904.8,TERESOPOLIS,A618,2022,6.8,6.799999999999993,-1.0,0
2024-09-27 00:00:00,0.0,54.0,23.5,906.0,TERESOPOLIS,A618,2024,0.0,0.0,-0.7000000000000455,0
2021-08-19 16:00:00,0.0,54.0,22.7,910.0,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-11-22 07:00:00,0.0,97.0,13.8,904.5,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-03-01 13:00:00,0.0,84.0,25.2,905.0,TERESOPOLIS,A618,2024,0.0,0.0,-0.2999999999999545,0
2023-09-29 22:00:00,0.0,96.0,14.3,910.2,TERESOPOLIS,A618,2023,0.0,0.0,-0.3000000000000682,0
2024-10-07 09:00:00,0.0,92.0,14.1,907.3,TERESOPOLIS,A618,2024,0.0,0.0,-1.0,0
2023-10-14 23:00:00,1.4,96.0,15.2,913.1,TERESOPOLIS,A618,2023,3.1999999999999895,9.4,-1.3000000000000682,0
2021-02-09 03:00:00,0.0,98.0,16.4,905.4,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-04-23 11:00:00,0.0,83.0,16.3,907.9,TERESOPOLIS,A618,2021,0.1999999999999858,0.1999999999999929,-0.7999999999999545,0
2021-03-06 09:00:00,0.0,64.0,22.2,901.2,TERESOPOLIS,A618,2021,0.0,0.0,-0.7000000000000455,0
2024-05-06 00:00:00,0.0,85.0,16.1,911.3,TERESOPOLIS,A618,2024,0.0,0.0,-1.2999999999999545,0
2024-06-25 01:00:00,0.0,69.0,20.1,908.6,TERESOPOLIS,A618,2024,0.0,0.0,-0.7000000000000455,0
2025-01-28 04:00:00,,,,,TERESOPOLIS,A618,2025,,,,0
2021-02-01 07:00:00,0.0,90.0,18.0,905.0,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-07-29 15:00:00,0.0,73.0,10.5,909.8,TERESOPOLIS,A618,2021,0.0,0.1999999999999929,0.0,0
2022-10-08 23:00:00,0.0,97.0,16.8,906.4,TERESOPOLIS,A618,2022,0.0,0.0,-1.2999999999999545,0
2022-05-11 13:00:00,0.0,75.0,19.1,907.3,TERESOPOLIS,A618,2022,,,,0
2022-07-20 18:00:00,0.0,82.0,16.7,911.2,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2023-09-01 10:00:00,0.0,96.0,12.6,910.6,TERESOPOLIS,A618,2023,0.0,0.0,-0.8000000000000682,0
2024-03-03 02:00:00,0.0,94.0,16.2,907.8,TERESOPOLIS,A618,2024,0.0,0.0,-0.1999999999999318,0
2024-01-20 15:00:00,0.0,82.0,25.2,902.6,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2024-09-01 22:00:00,0.0,62.0,19.0,908.0,TERESOPOLIS,A618,2024,0.0,0.0,-0.10000000000002274,0
2023-08-24 19:00:00,0.0,45.0,26.4,901.3,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2023-05-10 13:00:00,0.0,84.0,20.2,908.9,TERESOPOLIS,A618,2023,0.0,0.0,-0.39999999999997726,0
2021-06-07 16:00:00,0.0,74.0,21.1,907.8,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2022-07-04 04:00:00,0.0,86.0,10.5,913.8,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2022-05-23 17:00:00,0.0,46.0,19.2,911.3,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2021-06-03 20:00:00,0.0,80.0,18.7,910.7,TERESOPOLIS,A618,2021,0.0,0.0,-0.7000000000000455,0
2021-09-13 16:00:00,0.0,43.0,28.4,906.7,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-01-19 18:00:00,0.2,81.0,23.7,903.6,TERESOPOLIS,A618,2024,0.5999999999999859,0.6000000000000001,0.0,0
2021-08-28 18:00:00,0.0,80.0,17.8,912.4,TERESOPOLIS,A618,2021,0.0,0.19999999999999346,0.0,0
2024-11-22 18:00:00,0.4,96.0,17.7,905.7,TERESOPOLIS,A618,2024,2.7999999999999856,4.6,0.0,0
2021-03-12 02:00:00,2.0,96.0,17.7,907.3,TERESOPOLIS,A618,2021,7.399999999999987,7.399999999999995,-0.7999999999999545,0
2022-09-24 03:00:00,0.0,97.0,10.5,908.6,TERESOPOLIS,A618,2022,0.1999999999999867,1.4,0.0,0
2022-11-10 01:00:00,0.0,94.0,15.3,907.5,TERESOPOLIS,A618,2022,0.0,0.0,-1.2000000000000455,0
2023-01-22 19:00:00,0.0,81.0,22.5,900.9,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2023-11-20 03:00:00,0.2,97.0,19.4,906.6,TERESOPOLIS,A618,2023,0.4,1.0,0.0,0
2025-01-02 18:00:00,,,,,TERESOPOLIS,A618,2025,,0.0,,0
2023-10-15 07:00:00,0.0,97.0,15.5,911.2,TERESOPOLIS,A618,2023,0.0,0.0,-0.10000000000002274,0
2021-08-31 01:00:00,1.4,92.0,13.8,913.4,TERESOPOLIS,A618,2021,1.999999999999984,5.399999999999993,-0.2999999999999545,0
2023-04-28 11:00:00,0.2,97.0,16.7,907.5,TERESOPOLIS,A618,2023,0.5999999999999859,1.6,-1.1000000000000227,0
2023-06-18 12:00:00,0.0,82.0,13.8,912.6,TERESOPOLIS,A618,2023,0.0,0.0,-1.3000000000000682,0
2023-01-28 19:00:00,0.0,84.0,22.3,906.0,TERESOPOLIS,A618,2023,0.0,0.0,-0.2999999999999545,0
2024-11-10 16:00:00,0.0,89.0,16.4,906.3,TERESOPOLIS,A618,2024,0.0,0.5999999999999999,0.0,0
2023-07-22 13:00:00,0.0,57.0,17.3,917.1,TERESOPOLIS,A618,2023,0.0,0.0,-0.8999999999999773,0
2021-05-16 18:00:00,0.0,84.0,18.0,908.5,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2023-05-26 05:00:00,0.0,77.0,16.0,912.7,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2022-06-26 15:00:00,1.8,95.0,12.6,911.6,TERESOPOLIS,A618,2022,4.199999999999986,13.2,0.0,0
2024-09-05 13:00:00,0.0,59.0,24.1,909.5,TERESOPOLIS,A618,2024,0.0,0.0,-0.10000000000002274,0
2024-07-11 20:00:00,0.0,57.0,22.4,910.4,TERESOPOLIS,A618,2024,0.0,0.0,-0.6000000000000227,0
2024-07-01 12:00:00,0.0,97.0,13.4,912.2,TERESOPOLIS,A618,2024,0.0,0.0,-1.2000000000000455,0
2022-06-29 13:00:00,0.0,68.0,18.4,908.7,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-10-28 17:00:00,0.0,91.0,17.2,909.7,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2022-06-24 09:00:00,0.0,92.0,9.5,909.9,TERESOPOLIS,A618,2022,0.0,0.0,-0.39999999999997726,0
2025-05-12 06:00:00,0.0,88.0,14.4,913.4,TERESOPOLIS,A618,2025,1.79999999999998,8.000000000000007,0.0,0
2024-03-01 12:00:00,0.0,79.0,24.3,905.1,TERESOPOLIS,A618,2024,0.0,0.0,-0.8000000000000682,0
2022-08-05 17:00:00,0.0,37.0,26.9,904.0,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-09-17 17:00:00,1.6,97.0,14.4,911.5,TERESOPOLIS,A618,2024,3.9999999999999893,6.0,0.0,0
2021-03-02 17:00:00,0.0,60.0,25.5,906.9,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2022-07-09 05:00:00,0.0,92.0,10.2,914.2,TERESOPOLIS,A618,2022,0.0,0.0,,0
2022-09-19 17:00:00,0.0,72.0,18.9,905.5,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-02-03 22:00:00,0.0,92.0,21.8,909.5,TERESOPOLIS,A618,2024,0.0,0.0,-0.7000000000000455,0
2022-01-27 21:00:00,0.0,77.0,23.9,901.7,TERESOPOLIS,A618,2022,0.0,0.0,-0.20000000000004547,0
2021-06-15 18:00:00,0.0,81.0,17.4,907.1,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-12-28 19:00:00,,,,,TERESOPOLIS,A618,2024,,0.2,,0
2024-06-16 05:00:00,0.0,79.0,15.0,911.4,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2024-07-12 20:00:00,0.0,97.0,16.4,914.9,TERESOPOLIS,A618,2024,0.0,0.6000000000000001,-0.5,0
2023-10-15 16:00:00,0.0,74.0,21.7,911.0,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2023-11-03 12:00:00,0.0,78.0,22.6,903.5,TERESOPOLIS,A618,2023,0.0,0.2,0.0,0
2023-05-13 11:00:00,0.0,96.0,13.2,909.1,TERESOPOLIS,A618,2023,0.0,0.0,-0.8999999999999773,0
2024-01-17 23:00:00,0.0,97.0,21.1,907.6,TERESOPOLIS,A618,2024,0.1999999999999858,45.0,-0.3000000000000682,0
2023-08-16 16:00:00,0.0,62.0,21.1,912.3,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2024-11-16 07:00:00,1.4,96.0,17.9,906.4,TERESOPOLIS,A618,2024,2.1999999999999895,3.5999999999999996,-0.1999999999999318,0
2022-11-28 21:00:00,1.0,97.0,18.4,898.9,TERESOPOLIS,A618,2022,0.9999999999999858,7.0,-0.7999999999999545,0
2023-01-18 07:00:00,0.0,95.0,17.0,907.4,TERESOPOLIS,A618,2023,0.0,0.2,0.0,0
2021-11-09 21:00:00,1.8,97.0,16.2,905.4,TERESOPOLIS,A618,2021,2.1999999999999824,2.199999999999995,-0.10000000000002274,0
2022-10-19 00:00:00,0.0,93.0,18.1,910.9,TERESOPOLIS,A618,2022,0.0,0.0,-0.5,0
2021-12-02 12:00:00,0.0,91.0,19.1,905.2,TERESOPOLIS,A618,2021,0.0,0.5999999999999963,-0.40000000000009095,0
2021-12-11 22:00:00,0.0,95.0,20.9,901.7,TERESOPOLIS,A618,2021,0.0,0.0,-0.900000000000091,0
2024-03-25 16:00:00,6.4,97.0,19.6,905.4,TERESOPOLIS,A618,2024,6.399999999999986,6.4,0.0,0
2023-03-26 12:00:00,0.2,77.0,22.8,908.8,TERESOPOLIS,A618,2023,0.1999999999999858,0.2,-0.599999999999909,0
2021-06-08 02:00:00,0.0,95.0,15.3,908.9,TERESOPOLIS,A618,2021,0.0,0.0,-0.10000000000002274,0
2021-08-19 21:00:00,0.0,60.0,19.4,908.8,TERESOPOLIS,A618,2021,0.0,0.0,-0.1999999999999318,0
2022-10-19 20:00:00,0.6,93.0,18.4,908.0,TERESOPOLIS,A618,2022,0.5999999999999867,0.6,0.0,0
2022-04-08 02:00:00,,,,,TERESOPOLIS,A618,2022,,,,0
2022-08-18 03:00:00,0.0,64.0,19.8,907.3,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2022-08-13 05:00:00,0.0,94.0,10.6,913.6,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2025-05-24 01:00:00,2.2,96.0,16.0,912.4,TERESOPOLIS,A618,2025,2.5999999999999805,2.600000000000007,-0.39999999999997726,0
2022-09-09 13:00:00,0.0,50.0,23.9,910.1,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2023-02-14 00:00:00,7.0,97.0,19.4,907.3,TERESOPOLIS,A618,2023,7.599999999999985,12.999999999999996,-1.2999999999999545,0
2023-04-18 02:00:00,0.0,79.0,21.2,900.5,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2024-06-26 05:00:00,0.0,96.0,17.2,909.7,TERESOPOLIS,A618,2024,0.0,0.6000000000000001,0.0,0
2023-02-22 07:00:00,0.2,96.0,17.8,908.0,TERESOPOLIS,A618,2023,0.5999999999999859,9.799999999999999,0.0,0
2023-05-15 20:00:00,0.0,91.0,15.9,908.8,TERESOPOLIS,A618,2023,0.0,0.0,-0.1999999999999318,0
2022-11-02 17:00:00,7.2,96.0,12.3,910.6,TERESOPOLIS,A618,2022,17.599999999999987,56.800000000000004,0.0,1
2024-10-05 14:00:00,0.0,80.0,16.2,910.8,TERESOPOLIS,A618,2024,0.0,2.6,0.0,0
2025-03-08 20:00:00,0.2,92.0,21.5,908.1,TERESOPOLIS,A618,2025,0.1999999999999858,0.2,0.0,0
2024-08-28 15:00:00,0.0,57.0,18.4,915.4,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2021-06-08 19:00:00,0.0,92.0,17.7,907.4,TERESOPOLIS,A618,2021,0.0,0.0,-0.6000000000000227,0
2025-05-10 14:00:00,0.0,56.0,25.4,909.5,TERESOPOLIS,A618,2025,0.0,0.0,0.0,0
2024-10-11 07:00:00,0.0,87.0,17.8,906.3,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2022-11-30 20:00:00,0.0,96.0,19.8,899.1,TERESOPOLIS,A618,2022,0.0,0.0,-1.0,0
2023-03-29 23:00:00,0.0,85.0,20.8,908.0,TERESOPOLIS,A618,2023,0.0,0.0,-0.7000000000000455,0
2022-08-18 12:00:00,0.0,60.0,19.2,907.5,TERESOPOLIS,A618,2022,0.0,0.0,-0.6000000000000227,0
2025-03-03 02:00:00,0.0,80.0,21.4,910.2,TERESOPOLIS,A618,2025,0.0,0.0,-0.20000000000004547,0
2022-09-12 14:00:00,0.0,83.0,16.6,908.9,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2021-08-21 16:00:00,0.0,42.0,23.1,910.2,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-05-05 19:00:00,0.0,84.0,18.6,907.2,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-02-13 03:00:00,0.0,83.0,20.9,906.8,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-02-21 06:00:00,0.0,97.0,17.3,905.3,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2023-09-16 11:00:00,0.0,87.0,16.1,910.5,TERESOPOLIS,A618,2023,0.0,0.0,-0.7000000000000455,0
2024-03-03 23:00:00,0.0,95.0,19.4,906.3,TERESOPOLIS,A618,2024,0.0,0.0,-0.6999999999999318,0
2023-09-02 16:00:00,0.0,69.0,20.4,909.2,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2022-06-05 07:00:00,0.0,96.0,10.6,911.6,TERESOPOLIS,A618,2022,0.0,0.2,0.0,0
2021-12-06 07:00:00,0.0,94.0,16.2,904.3,TERESOPOLIS,A618,2021,0.0,29.399999999999995,0.0,0
2022-06-27 22:00:00,0.0,95.0,11.4,911.2,TERESOPOLIS,A618,2022,0.0,0.0,-0.20000000000004547,0
2022-10-29 10:00:00,0.0,82.0,20.5,905.9,TERESOPOLIS,A618,2022,0.0,0.0,-0.6999999999999318,0
2025-05-26 07:00:00,0.0,91.0,13.4,911.1,TERESOPOLIS,A618,2025,0.0,0.0,0.0,0
2023-07-11 23:00:00,0.0,88.0,17.7,907.5,TERESOPOLIS,A618,2023,0.0,0.0,-0.7000000000000455,0
2022-06-12 08:00:00,0.0,97.0,13.2,905.7,TERESOPOLIS,A618,2022,0.0,1.0,0.0,0
2023-10-15 17:00:00,0.0,76.0,21.3,910.5,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2023-11-26 22:00:00,0.0,96.0,16.8,908.7,TERESOPOLIS,A618,2023,0.0,0.0,-0.900000000000091,0
2021-08-25 17:00:00,0.0,40.0,25.1,903.2,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2023-07-05 12:00:00,0.0,78.0,12.6,914.2,TERESOPOLIS,A618,2023,0.0,0.0,-0.6000000000000227,0
2024-03-06 17:00:00,0.0,94.0,20.8,906.6,TERESOPOLIS,A618,2024,0.0,2.2,0.0,0
2022-06-29 08:00:00,0.0,86.0,11.8,907.1,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2022-07-06 04:00:00,0.0,80.0,13.6,911.2,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2022-10-12 13:00:00,0.0,46.0,26.7,909.3,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2023-02-18 03:00:00,0.0,96.0,18.5,904.2,TERESOPOLIS,A618,2023,0.1999999999999858,4.8,0.0,0
2024-09-28 11:00:00,0.0,95.0,15.0,910.4,TERESOPOLIS,A618,2024,0.0,0.8,-1.3999999999999773,0
2021-03-29 12:00:00,0.0,80.0,22.3,906.9,TERESOPOLIS,A618,2021,0.0,0.0,-0.8999999999999773,0
2021-03-10 11:00:00,0.0,81.0,20.9,902.8,TERESOPOLIS,A618,2021,0.0,0.0,-0.5,0
2024-10-07 11:00:00,0.0,79.0,15.6,908.2,TERESOPOLIS,A618,2024,0.0,0.0,-0.900000000000091,0
2025-02-13 00:00:00,0.0,84.0,19.3,906.9,TERESOPOLIS,A618,2025,0.0,0.0,-1.1999999999999318,0
2025-02-12 14:00:00,0.0,60.0,26.1,907.7,TERESOPOLIS,A618,2025,0.0,0.0,0.0,0
2024-08-07 09:00:00,0.0,72.0,15.5,909.0,TERESOPOLIS,A618,2024,0.0,0.0,-0.10000000000002274,0
2022-10-08 21:00:00,0.0,96.0,16.7,905.1,TERESOPOLIS,A618,2022,0.0,0.0,-0.7000000000000455,0
2025-01-12 07:00:00,,,,,TERESOPOLIS,A618,2025,,,,0
2024-03-02 05:00:00,0.6,96.0,17.8,905.3,TERESOPOLIS,A618,2024,5.199999999999985,14.200000000000001,0.0,0
2021-06-26 18:00:00,0.0,85.0,19.1,908.8,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2024-06-15 21:00:00,0.0,71.0,16.1,911.3,TERESOPOLIS,A618,2024,0.0,0.0,-0.39999999999997726,0
2023-03-07 04:00:00,0.0,77.0,22.0,905.6,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2023-02-08 22:00:00,0.8,96.0,18.3,906.2,TERESOPOLIS,A618,2023,0.7999999999999876,1.6,-1.0,0
2023-10-02 05:00:00,0.0,96.0,16.7,903.3,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2024-08-08 07:00:00,0.0,74.0,16.7,906.5,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2023-08-05 15:00:00,0.0,51.0,23.5,911.5,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2021-09-12 06:00:00,1.0,96.0,14.5,910.0,TERESOPOLIS,A618,2021,23.799999999999986,23.799999999999994,0.0,0
2021-10-18 07:00:00,0.2,97.0,16.1,905.6,TERESOPOLIS,A618,2021,0.19999999999998402,0.1999999999999929,-0.3000000000000682,0
2023-02-09 13:00:00,0.0,68.0,24.3,907.1,TERESOPOLIS,A618,2023,0.0,0.0,0.0,0
2025-04-11 17:00:00,0.0,77.0,19.9,905.5,TERESOPOLIS,A618,2025,0.0,0.0,0.0,0
2024-07-27 16:00:00,0.0,52.0,21.4,911.5,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2021-03-17 21:00:00,0.0,71.0,22.7,903.7,TERESOPOLIS,A618,2021,0.0,0.0,-0.20000000000004547,0
2024-12-25 17:00:00,0.0,65.0,25.5,902.7,TERESOPOLIS,A618,2024,0.0,0.0,0.0,0
2024-10-09 07:00:00,0.0,95.0,15.3,905.3,TERESOPOLIS,A618,2024,0.0,0.0,-0.599999999999909,0
2022-02-01 03:00:00,0.0,80.0,21.2,903.7,TERESOPOLIS,A618,2022,0.0,0.0,0.0,0
2024-08-01 12:00:00,0.0,83.0,15.0,916.3,TERESOPOLIS,A618,2024,0.0,0.0,-1.1999999999999318,0
2023-08-26 06:00:00,0.0,97.0,16.2,903.5,TERESOPOLIS,A618,2023,0.19999999999998935,0.6000000000000001,0.0,0
2023-10-20 17:00:00,0.6,95.0,15.3,908.4,TERESOPOLIS,A618,2023,0.5999999999999891,0.6,0.0,0
2021-08-05 13:00:00,0.0,64.0,16.0,918.8,TERESOPOLIS,A618,2021,0.0,0.0,-0.8999999999999773,0
2021-05-10 03:00:00,0.0,96.0,13.3,913.3,TERESOPOLIS,A618,2021,0.0,0.0,0.0,0
2021-08-26 13:00:00,0.0,52.0,21.1,906.3,TERESOPOLIS,A618,2021,0.0,0.0,-0.09999999999990905,0
2023-01-02 01:00:00,0.0,86.0,18.6,907.9,TERESOPOLIS,A618,2023,0.0,0.4,-0.1999999999999318,0
